TIME,PM1,PM25,PM10,PRESSURE,HUMIDITY,TEMPERATURE,NO2,O3
2021-11-16 03:00:00,18.13,30.35,42.11,1028.78,93.0,1.03,40.43,45.99
2021-11-16 04:00:00,18.47,30.81,42.83,1028.61,94.25,0.95,41.22,38.58
2021-11-16 05:00:00,17.22,28.31,38.92,1028.8,94.25,0.13,47.47,29.01
2021-11-16 06:00:00,17.96,29.48,40.76,1029.08,93.25,0.32,50.59,27.62
2021-11-16 07:00:00,17.4,29.18,40.46,1029.29,92.25,0.8,51.88,22.07
2021-11-16 08:00:00,18.04,31.09,42.62,1029.3,90.0,2.19,45.61,28.87
2021-11-16 09:00:00,17.53,29.32,40.68,1028.95,88.75,3.72,44.07,32.81
2021-11-16 10:00:00,18.51,31.34,43.38,1028.51,85.5,5.25,42.54,34.57
2021-11-16 11:00:00,19.12,32.36,44.89,1028.08,81.75,6.56,43.88,33.88
2021-11-16 12:00:00,18.52,30.83,42.53,1027.44,80.25,6.97,42.2,44.56
2021-11-16 13:00:00,19.34,32.67,44.92,1026.8,79.0,6.92,47.76,41.54
2021-11-16 14:00:00,19.7,33.8,46.65,1026.67,81.5,5.52,52.33,37.8
2021-11-16 15:00:00,20.02,35.11,47.71,1026.29,83.44,4.23,52.26,37.14
2021-11-16 16:00:00,20.66,37.53,49.58,1025.94,82.88,3.31,51.76,33.5
2021-11-16 17:00:00,20.86,37.81,49.73,1025.49,84.81,2.54,49.08,35.46
2021-11-16 18:00:00,19.5,33.5,46.67,1025.22,90.88,2.46,48.63,33.41
2021-11-16 19:00:00,20.18,34.74,47.56,1024.93,90.06,1.68,50.61,31.38
2021-11-16 20:00:00,20.37,36.34,48.89,1024.82,95.5,1.76,59.34,18.23
2021-11-16 21:00:00,19.63,34.06,47.08,1024.52,87.5,1.12,59.63,15.85
2021-11-16 22:00:00,18.85,31.62,44.43,1024.32,90.13,0.75,60.43,15.33
2021-11-16 23:00:00,18.9,31.55,44.17,1023.98,88.63,0.57,59.43,14.85
2021-11-17 00:00:00,18.45,30.72,43.01,1023.75,87.31,0.29,58.12,15.62
2021-11-17 01:00:00,18.04,30.33,42.34,1023.69,87.94,0.05,55.56,17.73
2021-11-17 02:00:00,18.13,30.0,41.97,1023.38,87.5,-0.01,56.1,16.42
2021-11-17 03:00:00,17.71,29.31,40.76,1023.02,90.19,-0.21,56.89,15.85
2021-11-17 04:00:00,18.07,29.65,41.15,1022.78,89.5,-0.2,55.21,15.67
2021-11-17 05:00:00,18.23,29.81,41.4,1022.67,89.63,-0.65,54.2,16.56
2021-11-17 06:00:00,18.55,30.32,42.17,1023.01,91.0,-0.59,55.4,17.82
2021-11-17 07:00:00,18.81,30.65,42.26,1023.18,90.88,-0.08,52.09,19.84
2021-11-17 08:00:00,19.39,31.97,44.32,1023.18,89.25,1.09,54.04,18.95
2021-11-17 09:00:00,19.65,32.21,44.63,1023.08,86.19,2.65,51.7,17.82
2021-11-17 10:00:00,19.83,32.26,44.66,1022.66,83.06,4.24,49.32,19.58
2021-11-17 11:00:00,19.75,32.18,43.98,1022.16,86.81,4.72,46.28,26.49
2021-11-17 12:00:00,18.43,29.25,39.96,1021.93,89.0,5.12,47.04,35.04
2021-11-17 13:00:00,19.39,30.86,42.22,1021.77,75.5,7.31,59.67,25.44
2021-11-17 14:00:00,21.73,35.74,46.57,1021.73,78.75,6.25,63.57,19.95
2021-11-17 15:00:00,27.71,46.54,52.27,1021.65,84.25,4.89,64.84,15.82
2021-11-17 16:00:00,33.1,55.86,61.33,1021.68,84.19,4.22,62.78,13.87
2021-11-17 17:00:00,34.28,58.52,64.76,1022.0,83.69,3.65,60.35,15.95
2021-11-17 18:00:00,35.26,59.93,66.22,1022.27,85.94,3.43,59.38,15.77
2021-11-17 19:00:00,35.09,59.66,65.78,1022.62,87.81,3.49,57.89,20.37
2021-11-17 20:00:00,20.84,34.93,42.62,1022.76,85.81,3.45,45.45,41.29
2021-11-17 21:00:00,16.21,27.11,34.2,1022.94,86.56,3.12,40.39,48.94
2021-11-17 22:00:00,14.91,24.98,31.03,1023.22,87.38,2.99,36.93,49.24
2021-11-17 23:00:00,15.3,25.61,31.88,1023.38,88.69,3.55,39.04,51.7
2021-11-18 00:00:00,16.09,26.63,33.32,1023.69,88.0,3.42,40.85,47.0
2021-11-18 01:00:00,16.45,27.04,33.98,1023.79,88.0,3.62,40.18,40.83
2021-11-18 02:00:00,16.38,26.9,33.71,1023.88,87.88,3.7,38.85,38.76
2021-11-18 03:00:00,15.76,26.11,32.56,1024.23,86.56,3.49,40.87,38.09
2021-11-18 04:00:00,15.34,25.52,31.7,1024.38,87.25,3.6,44.85,36.37
2021-11-18 05:00:00,14.48,24.08,29.5,1024.89,87.31,3.53,47.45,33.91
2021-11-18 06:00:00,14.84,24.66,30.37,1025.38,87.88,3.63,45.56,31.62
2021-11-18 07:00:00,15.45,25.52,31.64,1025.53,86.5,4.32,43.14,28.75
2021-11-18 08:00:00,13.74,22.74,27.64,1025.79,86.5,4.59,38.76,40.06
2021-11-18 09:00:00,13.26,21.73,26.07,1026.15,84.63,5.01,36.75,46.41
2021-11-18 10:00:00,12.41,19.96,22.84,1026.03,82.38,5.61,37.51,52.36
2021-11-18 11:00:00,11.69,18.6,20.63,1025.75,80.75,6.1,42.41,56.97
2021-11-18 12:00:00,11.02,17.86,19.6,1025.67,78.01,6.32,45.38,56.08
2021-11-18 13:00:00,12.08,19.19,21.57,1025.53,79.21,6.01,43.22,53.19
2021-11-18 14:00:00,14.05,22.41,26.84,1025.42,83.25,5.37,46.11,42.51
2021-11-18 15:00:00,16.15,25.79,31.77,1025.66,84.25,5.27,48.94,40.55
2021-11-18 16:00:00,17.1,27.15,33.74,1025.74,84.5,5.02,46.98,40.53
2021-11-18 17:00:00,16.63,26.61,32.96,1025.84,85.5,4.73,43.5,44.22
2021-11-18 18:00:00,14.36,23.06,27.82,1025.66,86.5,4.59,40.4,60.06
2021-11-18 19:00:00,15.51,24.7,30.14,1025.38,86.0,4.56,39.47,58.18
2021-11-18 20:00:00,16.24,25.79,31.62,1025.13,83.5,4.77,40.81,57.01
2021-11-18 21:00:00,15.24,24.15,29.3,1024.68,81.75,5.18,39.49,59.13
2021-11-18 22:00:00,14.33,22.46,26.89,1024.18,84.25,4.62,38.11,62.18
2021-11-18 23:00:00,13.31,20.45,23.57,1023.58,84.5,4.62,35.71,64.89
2021-11-19 00:00:00,13.21,20.36,23.37,1023.13,85.75,4.78,36.12,65.58
2021-11-19 01:00:00,12.19,19.16,21.38,1022.82,87.5,4.33,37.42,68.61
2021-11-19 02:00:00,11.4,18.6,20.75,1022.37,87.25,4.03,37.81,70.67
2021-11-19 03:00:00,11.6,19.18,21.83,1021.94,86.5,3.9,41.0,75.4
2021-11-19 04:00:00,11.26,18.79,21.19,1021.79,88.0,3.89,42.07,69.53
2021-11-19 05:00:00,10.57,17.73,19.43,1021.75,88.07,4.03,41.97,62.6
2021-11-19 06:00:00,9.89,16.47,17.84,1022.04,88.36,4.43,43.43,57.28
2021-11-19 07:00:00,8.86,14.41,15.46,1022.3,89.08,4.79,42.59,53.21
2021-11-19 08:00:00,7.91,12.36,13.19,1022.56,90.38,4.92,42.52,51.05
2021-11-19 09:00:00,7.43,11.25,11.94,1022.69,92.35,5.65,40.38,52.19
2021-11-19 10:00:00,8.89,13.23,13.99,1022.32,91.84,6.29,40.4,50.12
2021-11-19 11:00:00,10.88,16.7,17.95,1021.8,93.31,6.29,43.22,48.39
2021-11-19 12:00:00,12.68,19.59,21.9,1021.44,93.75,6.84,43.21,45.9
2021-11-19 13:00:00,15.52,24.89,30.34,1021.41,91.01,7.43,44.77,44.78
2021-11-19 14:00:00,16.38,26.68,33.06,1021.7,93.5,7.15,46.64,43.06
2021-11-19 15:00:00,15.94,25.58,31.28,1021.71,92.55,6.95,45.33,39.23
2021-11-19 16:00:00,16.23,26.11,31.93,1021.76,92.86,7.28,44.01,43.39
2021-11-19 17:00:00,16.09,25.82,31.61,1021.8,92.26,7.25,43.77,42.6
2021-11-19 18:00:00,14.66,23.41,28.1,1021.88,91.32,7.22,44.66,43.06
2021-11-19 19:00:00,12.58,19.88,22.59,1021.97,92.37,7.22,43.76,44.69
2021-11-19 20:00:00,12.42,19.61,22.05,1021.79,93.02,7.35,41.11,45.54
2021-11-19 21:00:00,12.34,19.33,21.65,1021.76,91.88,7.38,38.65,55.01
2021-11-19 22:00:00,13.62,22.15,26.41,1021.92,91.6,7.59,33.34,61.02
2021-11-19 23:00:00,15.16,25.0,30.68,1021.78,90.5,7.35,34.49,51.72
2021-11-20 00:00:00,13.74,22.57,27.08,1021.51,89.69,7.34,33.87,57.74
2021-11-20 01:00:00,11.48,18.83,21.03,1021.09,88.19,7.41,31.5,65.75
2021-11-20 02:00:00,9.51,15.46,16.41,1020.71,87.25,7.22,31.17,73.53
2021-11-20 03:00:00,9.2,14.4,15.38,1020.88,86.81,7.32,32.52,72.43
2021-11-20 04:00:00,9.84,15.33,16.25,1021.38,86.94,7.19,37.28,76.85
2021-11-20 05:00:00,10.85,17.26,18.47,1021.58,86.51,7.31,37.97,67.82
2021-11-20 06:00:00,13.1,20.97,24.5,1022.1,88.51,7.25,38.82,59.54
2021-11-20 07:00:00,13.54,21.55,25.38,1022.66,90.25,7.35,36.21,57.7
2021-11-20 08:00:00,12.85,20.25,23.26,1022.68,88.5,8.14,32.83,57.68
2021-11-20 09:00:00,12.86,20.03,22.82,1022.66,88.56,8.77,30.29,62.13
2021-11-20 10:00:00,12.56,19.42,21.67,1022.22,88.63,8.95,31.03,64.47
2021-11-20 11:00:00,12.67,19.73,22.19,1021.96,87.13,9.08,36.73,64.33
2021-11-20 12:00:00,12.89,20.52,23.67,1021.45,91.31,8.6,43.89,64.82
2021-11-20 13:00:00,11.81,18.77,20.6,1020.95,96.06,8.22,37.74,67.94
2021-11-20 14:00:00,11.8,18.95,21.03,1020.73,97.44,8.11,36.52,64.29
2021-11-20 15:00:00,15.47,24.74,29.93,1020.45,97.75,8.0,37.44,60.06
2021-11-20 16:00:00,18.02,28.88,36.29,1019.95,97.31,7.85,38.0,47.2
2021-11-20 17:00:00,22.67,37.16,44.08,1019.39,96.13,8.0,37.5,43.58
2021-11-20 18:00:00,17.01,27.3,33.87,1018.81,95.94,7.65,36.69,60.67
2021-11-20 19:00:00,13.71,21.73,25.62,1018.31,94.5,7.47,33.16,66.39
2021-11-20 20:00:00,13.59,21.56,25.54,1017.85,91.94,7.34,32.58,68.37
2021-11-20 21:00:00,13.11,20.71,24.08,1017.42,92.75,7.0,33.39,68.1
2021-11-20 22:00:00,13.61,21.69,26.05,1016.74,91.81,6.97,34.61,68.65
2021-11-20 23:00:00,13.2,21.41,25.73,1016.08,90.25,7.15,33.36,69.52
2021-11-21 00:00:00,13.05,21.15,24.96,1015.52,90.25,6.8,32.49,72.24
2021-11-21 01:00:00,13.02,20.99,24.63,1014.78,91.13,6.29,33.25,72.8
2021-11-21 02:00:00,10.14,17.06,18.68,1013.78,92.19,5.63,32.0,79.77
2021-11-21 03:00:00,8.95,14.26,15.24,1013.02,93.38,5.11,33.67,74.46
2021-11-21 04:00:00,9.08,14.79,15.93,1012.57,95.31,4.54,34.36,72.32
2021-11-21 05:00:00,10.52,16.63,18.04,1011.99,95.38,4.13,36.14,61.86
2021-11-21 06:00:00,13.57,21.28,25.04,1011.78,94.75,4.17,45.88,46.67
2021-11-21 07:00:00,15.06,23.31,27.94,1011.5,94.31,4.7,45.13,44.93
2021-11-21 08:00:00,14.35,22.63,27.14,1011.1,91.38,5.79,35.72,58.22
2021-11-21 09:00:00,12.58,19.57,22.24,1010.75,87.31,7.11,30.65,64.88
2021-11-21 10:00:00,12.04,18.84,20.91,1010.22,84.0,8.08,31.77,66.79
2021-11-21 11:00:00,11.22,17.59,19.01,1009.64,81.48,8.95,30.04,69.44
2021-11-21 12:00:00,11.27,17.6,19.31,1009.44,79.18,9.53,31.52,72.15
2021-11-21 13:00:00,12.12,18.88,21.11,1009.51,80.49,9.33,32.74,70.38
2021-11-21 14:00:00,16.54,25.83,31.62,1009.75,83.94,8.21,39.55,59.55
2021-11-21 15:00:00,18.68,29.07,35.7,1010.07,86.94,6.99,39.29,51.54
2021-11-21 16:00:00,17.59,28.35,35.63,1010.64,88.56,6.36,39.01,54.27
2021-11-21 17:00:00,17.95,29.04,36.8,1011.03,88.0,6.32,37.13,50.24
2021-11-21 18:00:00,18.11,29.3,37.01,1011.47,86.75,5.79,39.77,57.64
2021-11-21 19:00:00,17.25,27.43,34.2,1011.83,90.0,5.08,39.41,56.94
2021-11-21 20:00:00,18.19,29.47,37.38,1012.19,90.0,5.08,41.72,50.51
2021-11-21 21:00:00,19.34,30.94,39.35,1012.57,90.75,5.22,40.35,45.33
2021-11-21 22:00:00,21.2,35.23,43.4,1012.78,91.25,5.23,43.89,42.4
2021-11-21 23:00:00,22.81,38.51,45.69,1013.08,92.5,4.88,44.19,38.07
2021-11-22 00:00:00,26.04,44.07,49.57,1013.51,91.5,4.59,45.66,38.26
2021-11-22 01:00:00,27.52,46.41,50.95,1013.73,92.25,4.32,47.11,25.67
2021-11-22 02:00:00,28.15,47.47,52.21,1014.06,92.06,4.12,46.82,23.89
2021-11-22 03:00:00,31.29,53.21,58.66,1014.42,95.5,4.03,46.21,22.79
2021-11-22 04:00:00,27.66,46.88,52.49,1014.87,95.88,3.99,47.67,19.59
2021-11-22 05:00:00,23.93,40.45,46.79,1015.36,99.75,3.96,48.54,19.55
2021-11-22 06:00:00,24.71,41.34,47.4,1016.04,97.06,4.39,50.55,17.29
2021-11-22 07:00:00,22.76,39.45,46.42,1016.62,97.69,4.7,53.31,20.13
2021-11-22 08:00:00,23.29,41.27,48.12,1017.27,96.75,5.14,51.77,20.39
2021-11-22 09:00:00,22.95,39.22,46.59,1017.58,93.94,5.61,50.06,21.47
2021-11-22 10:00:00,6.49,10.84,12.4,1017.83,93.19,5.6,40.76,53.94
2021-11-22 11:00:00,6.19,10.13,11.01,1018.28,92.19,5.83,41.19,56.71
2021-11-22 12:00:00,5.17,8.29,9.0,1018.63,88.5,5.05,40.57,62.94
2021-11-22 13:00:00,7.56,12.51,13.68,1019.07,85.88,5.15,44.0,50.7
2021-11-22 14:00:00,14.19,23.0,27.77,1019.69,87.25,4.44,53.74,36.97
2021-11-22 15:00:00,17.88,28.17,35.15,1020.17,87.13,4.57,57.69,23.47
2021-11-22 16:00:00,20.03,32.47,40.13,1020.9,85.75,4.15,49.6,36.8
2021-11-22 17:00:00,13.07,21.4,25.56,1021.63,85.94,3.4,45.14,58.55
2021-11-22 18:00:00,15.58,25.3,31.05,1022.26,87.75,3.0,42.89,59.41
2021-11-22 19:00:00,14.38,23.54,28.75,1022.74,85.0,2.74,37.79,62.17
2021-11-22 20:00:00,14.2,23.46,28.66,1023.41,84.81,2.92,36.66,58.51
2021-11-22 21:00:00,14.07,22.76,27.43,1023.95,83.0,2.63,34.94,63.59
2021-11-22 22:00:00,12.83,20.76,24.12,1024.56,85.63,1.97,35.5,68.83
2021-11-22 23:00:00,13.02,21.21,24.84,1024.88,84.88,1.29,37.5,67.94
2021-11-23 00:00:00,14.63,23.78,28.93,1025.15,91.5,0.95,41.58,60.0
2021-11-23 01:00:00,14.75,23.82,28.91,1025.38,88.75,0.61,40.8,53.9
2021-11-23 02:00:00,14.43,22.77,27.52,1025.33,90.13,0.17,42.87,41.06
2021-11-23 03:00:00,12.87,20.2,22.95,1025.77,89.0,-0.58,37.44,55.49
2021-11-23 04:00:00,11.48,17.34,19.15,1025.77,88.75,-1.0,39.55,56.08
2021-11-23 05:00:00,8.11,12.05,12.89,1025.66,86.88,-1.14,41.42,60.88
2021-11-23 06:00:00,9.0,13.49,14.43,1026.44,85.88,-0.91,49.1,53.83
2021-11-23 07:00:00,10.69,16.56,17.82,1026.51,86.38,-0.83,51.11,52.43
2021-11-23 08:00:00,11.66,17.67,19.29,1026.72,85.88,0.02,48.94,56.6
2021-11-23 09:00:00,8.9,13.2,14.09,1026.62,83.88,0.75,41.57,62.23
2021-11-23 10:00:00,5.69,8.22,8.75,1026.24,77.43,2.1,35.29,70.7
2021-11-23 11:00:00,4.71,6.91,7.43,1025.77,73.41,2.89,34.02,73.43
2021-11-23 12:00:00,5.83,8.66,9.24,1025.34,71.35,3.44,37.47,73.73
2021-11-23 13:00:00,6.67,9.88,10.52,1025.46,71.35,3.33,41.13,72.4
2021-11-23 14:00:00,8.96,13.47,14.33,1025.62,75.28,2.43,50.0,62.43
2021-11-23 15:00:00,9.88,15.19,16.23,1025.78,77.88,1.95,49.72,64.21
2021-11-23 16:00:00,12.58,19.5,22.05,1026.02,78.88,1.64,50.2,64.43
2021-11-23 17:00:00,13.88,21.89,26.09,1026.32,80.25,1.63,47.84,56.62
2021-11-23 18:00:00,14.74,23.52,28.62,1026.5,81.13,1.77,46.47,59.18
2021-11-23 19:00:00,16.65,26.6,32.99,1026.65,82.5,1.76,48.31,51.82
2021-11-23 20:00:00,17.09,27.18,33.86,1026.86,83.38,1.85,46.46,49.3
2021-11-23 21:00:00,17.55,27.8,34.71,1026.94,85.38,1.46,48.18,45.69
2021-11-23 22:00:00,18.16,29.31,37.12,1026.92,91.38,1.9,46.44,42.55
2021-11-23 23:00:00,18.46,30.71,39.35,1026.7,88.13,1.64,44.17,49.16
2021-11-24 00:00:00,17.27,29.08,37.23,1026.77,86.63,1.37,44.24,56.04
2021-11-24 01:00:00,18.51,29.7,37.74,1026.66,87.13,1.7,46.46,45.57
2021-11-24 02:00:00,17.69,28.31,35.59,1026.56,87.88,1.59,43.78,52.67
2021-11-24 03:00:00,16.84,26.99,33.57,1026.37,88.0,1.23,43.1,58.5
2021-11-24 04:00:00,17.92,28.19,35.31,1026.07,87.38,0.89,43.57,54.36
2021-11-24 05:00:00,15.57,24.44,29.97,1025.9,88.5,1.05,43.45,53.79
2021-11-24 06:00:00,16.51,25.79,31.62,1026.05,91.25,1.54,51.03,34.35
2021-11-24 07:00:00,15.79,24.81,30.42,1026.2,88.63,2.12,54.15,27.44
2021-11-24 08:00:00,16.95,26.49,32.68,1026.09,87.38,2.9,52.01,29.8
2021-11-24 09:00:00,14.73,22.95,27.3,1025.96,82.88,3.78,44.18,45.19
2021-11-24 10:00:00,14.86,22.99,27.6,1025.57,78.25,4.53,41.64,56.57
2021-11-24 11:00:00,12.03,17.54,19.35,1024.86,75.0,5.21,36.6,72.52
2021-11-24 12:00:00,10.05,14.2,14.92,1024.36,77.63,4.7,39.41,73.11
2021-11-24 13:00:00,10.27,14.28,15.15,1024.23,73.25,4.68,39.86,77.0
2021-11-24 14:00:00,11.93,17.57,19.04,1023.95,76.0,3.62,50.88,58.87
2021-11-24 15:00:00,16.25,24.63,29.81,1023.68,78.63,2.64,52.71,48.76
2021-11-24 16:00:00,21.52,32.97,41.06,1023.44,78.38,1.83,69.66,17.03
2021-11-24 17:00:00,28.4,44.4,49.41,1023.26,79.5,1.35,73.6,10.96
2021-11-24 18:00:00,32.15,51.64,56.25,1022.99,79.75,0.64,71.91,9.69
2021-11-24 19:00:00,46.63,78.27,86.73,1022.54,80.38,-0.22,66.61,11.23
2021-11-24 20:00:00,41.39,68.16,74.55,1022.22,82.38,-0.81,64.18,11.76
2021-11-24 21:00:00,34.7,56.18,61.19,1022.01,84.06,-1.46,65.28,7.62
2021-11-24 22:00:00,40.67,68.0,75.11,1021.64,84.56,-2.05,60.17,10.02
2021-11-24 23:00:00,42.96,71.07,78.13,1020.9,86.0,-2.49,54.13,12.47
2021-11-25 00:00:00,42.65,70.75,77.86,1020.1,89.0,-3.04,49.9,14.63
2021-11-25 01:00:00,44.11,72.72,80.06,1019.39,88.06,-3.39,49.28,13.66
2021-11-25 02:00:00,47.35,78.46,86.37,1018.47,87.81,-3.79,48.31,13.32
2021-11-25 03:00:00,45.95,75.37,82.73,1017.69,88.31,-4.23,51.84,12.66
2021-11-25 04:00:00,41.97,68.68,75.22,1016.8,86.69,-4.51,56.07,10.75
2021-11-25 05:00:00,41.06,67.19,73.35,1015.94,85.75,-4.71,62.31,6.12
2021-11-25 06:00:00,47.87,81.32,90.69,1015.51,86.19,-4.68,67.36,2.49
2021-11-25 07:00:00,45.33,73.88,81.19,1015.28,85.63,-3.9,72.61,1.45
2021-11-25 08:00:00,43.34,70.25,76.95,1014.8,82.81,-2.21,71.38,4.71
2021-11-25 09:00:00,32.47,52.68,57.73,1014.21,77.75,-0.14,62.26,11.43
2021-11-25 10:00:00,22.4,36.3,44.15,1012.96,73.94,1.88,50.02,22.04
2021-11-25 11:00:00,18.13,28.4,35.5,1011.64,71.25,3.74,43.64,28.55
2021-11-25 12:00:00,15.22,23.79,28.87,1010.34,69.13,4.9,44.75,34.65
2021-11-25 13:00:00,15.92,24.74,30.21,1009.59,68.06,4.93,57.01,24.27
2021-11-25 14:00:00,17.08,26.16,32.14,1009.06,69.94,3.93,67.88,13.38
2021-11-25 15:00:00,23.32,36.67,43.93,1008.71,71.94,2.19,75.56,14.82
2021-11-25 16:00:00,33.38,53.85,59.92,1008.87,73.56,1.17,73.27,10.62
2021-11-25 17:00:00,34.39,54.27,59.21,1008.97,79.75,0.22,70.83,9.51
2021-11-25 18:00:00,49.98,79.95,87.4,1008.98,84.31,-0.4,73.7,3.92
2021-11-25 19:00:00,75.35,126.19,141.1,1009.09,85.91,-1.08,73.24,1.05
2021-11-25 20:00:00,72.62,123.81,138.57,1009.2,85.51,-1.32,65.9,3.06
2021-11-25 21:00:00,76.83,131.41,147.72,1009.07,85.57,-1.36,70.46,0.84
2021-11-25 22:00:00,76.3,130.53,146.63,1008.78,88.12,-1.31,66.22,1.77
2021-11-25 23:00:00,74.24,126.87,142.54,1008.57,90.5,-1.35,60.01,4.76
2021-11-26 00:00:00,76.96,131.36,146.95,1008.26,90.44,-1.02,55.2,8.24
2021-11-26 01:00:00,76.0,129.27,144.54,1007.63,90.0,-0.67,55.3,8.78
2021-11-26 02:00:00,78.01,131.71,146.4,1007.29,91.0,-0.42,52.58,9.79
2021-11-26 03:00:00,75.36,126.94,141.2,1006.47,90.5,-0.26,53.94,10.39
2021-11-26 04:00:00,74.35,125.83,139.89,1005.9,90.0,-0.16,52.86,9.94
2021-11-26 05:00:00,71.02,120.3,134.07,1005.3,91.0,0.08,54.65,10.51
2021-11-26 06:00:00,73.99,125.52,140.11,1004.97,91.75,0.54,55.12,10.77
2021-11-26 07:00:00,71.79,121.71,135.27,1004.65,93.75,0.74,55.97,11.47
2021-11-26 08:00:00,64.27,108.59,120.26,1003.8,95.5,0.9,57.2,11.51
2021-11-26 09:00:00,39.02,67.16,74.52,1003.0,96.5,1.32,57.4,13.26
2021-11-26 10:00:00,31.45,54.56,60.5,1001.79,95.25,1.74,54.77,15.75
2021-11-26 11:00:00,27.76,48.24,53.3,1000.4,94.0,2.0,53.27,18.28
2021-11-26 12:00:00,25.88,44.83,50.02,999.27,93.0,2.09,52.57,17.84
2021-11-26 13:00:00,25.97,45.21,50.45,998.33,94.0,2.08,51.6,18.15
2021-11-26 14:00:00,27.48,46.05,51.22,997.44,93.94,1.87,51.63,15.85
2021-11-26 15:00:00,24.27,39.62,46.45,996.49,93.38,2.11,50.42,17.39
2021-11-26 16:00:00,22.64,35.34,42.99,995.47,94.69,2.05,49.18,18.38
2021-11-26 17:00:00,20.94,32.44,40.52,994.67,94.38,2.13,49.64,18.62
2021-11-26 18:00:00,21.92,33.29,41.0,993.8,98.31,2.39,49.49,19.19
2021-11-26 19:00:00,24.76,38.19,45.12,993.03,96.13,2.08,50.11,21.87
2021-11-26 20:00:00,23.48,36.06,42.96,992.63,94.69,1.96,51.07,19.29
2021-11-26 21:00:00,19.29,29.68,37.25,992.48,94.0,1.64,47.81,21.24
2021-11-26 22:00:00,18.48,28.73,35.93,992.79,95.88,0.61,54.33,16.91
2021-11-26 23:00:00,20.75,33.3,40.56,993.09,95.63,0.28,54.03,14.49
2021-11-27 00:00:00,24.36,40.56,47.94,993.85,94.88,-0.28,55.64,16.32
2021-11-27 01:00:00,19.96,32.01,40.79,994.32,95.33,-0.68,54.8,15.85
2021-11-27 02:00:00,17.71,28.79,36.06,994.16,94.94,-0.79,52.54,19.5
2021-11-27 03:00:00,16.75,27.62,34.61,994.91,94.19,-0.84,47.06,36.05
2021-11-27 04:00:00,15.07,25.67,31.67,995.7,93.44,-0.86,43.17,45.49
2021-11-27 05:00:00,14.41,23.72,28.93,995.92,92.69,-0.53,43.58,39.69
2021-11-27 06:00:00,15.72,25.34,31.42,996.49,94.19,-0.18,48.4,26.56
2021-11-27 07:00:00,16.54,26.92,33.32,996.94,94.75,0.01,46.42,23.69
2021-11-27 08:00:00,17.72,27.85,34.61,997.3,94.19,0.8,42.95,26.01
2021-11-27 09:00:00,19.64,30.64,38.27,997.75,92.31,1.6,42.76,29.53
2021-11-27 10:00:00,18.12,28.37,34.87,997.87,88.94,2.77,37.59,34.49
2021-11-27 11:00:00,14.9,23.44,28.49,997.79,85.75,3.26,33.29,51.43
2021-11-27 12:00:00,15.08,23.63,28.8,997.8,85.0,3.79,36.06,49.97
2021-11-27 13:00:00,12.24,18.92,21.16,997.92,84.44,3.8,31.1,56.97
2021-11-27 14:00:00,12.27,18.87,21.18,997.93,85.38,2.81,40.22,49.29
2021-11-27 15:00:00,20.33,31.53,38.64,998.02,85.19,2.23,56.06,25.18
2021-11-27 16:00:00,21.41,35.38,42.52,998.08,85.56,1.88,62.41,16.8
2021-11-27 17:00:00,29.34,47.9,52.74,998.58,85.19,1.83,61.38,17.01
2021-11-27 18:00:00,36.56,62.06,69.23,999.32,86.69,1.42,56.85,21.59
2021-11-27 19:00:00,30.66,50.1,54.86,999.79,90.06,0.84,51.61,25.88
2021-11-27 20:00:00,26.82,44.02,48.83,999.9,92.69,0.94,51.08,23.9
2021-11-27 21:00:00,32.91,53.84,58.6,999.85,93.25,1.12,49.87,18.76
2021-11-27 22:00:00,34.56,57.2,62.5,999.76,93.25,0.83,47.95,22.16
2021-11-27 23:00:00,35.56,59.15,64.8,999.68,93.25,0.68,48.5,20.56
2021-11-28 00:00:00,35.24,58.72,64.12,999.31,94.38,0.29,46.51,19.07
2021-11-28 01:00:00,37.17,61.82,67.89,999.42,95.31,0.04,45.29,17.71
2021-11-28 02:00:00,39.7,67.01,73.84,999.46,96.06,-0.13,46.67,17.91
2021-11-28 03:00:00,37.05,62.45,68.78,999.48,96.25,-0.05,45.0,16.71
2021-11-28 04:00:00,33.58,56.43,62.06,999.46,96.81,0.0,46.78,17.47
2021-11-28 05:00:00,34.02,56.86,62.49,999.13,99.25,0.0,46.28,17.11
2021-11-28 06:00:00,32.99,56.08,61.89,999.1,100.0,-0.16,47.75,16.95
2021-11-28 07:00:00,31.99,55.96,62.3,998.79,100.0,0.23,47.23,16.57
2021-11-28 08:00:00,31.6,54.82,60.7,998.66,100.0,0.8,41.98,20.32
2021-11-28 09:00:00,29.89,51.37,56.49,998.26,100.0,1.62,36.83,24.64
2021-11-28 10:00:00,27.84,47.64,52.6,997.26,100.0,2.2,34.44,31.85
2021-11-28 11:00:00,22.48,38.0,45.25,996.72,98.31,2.52,39.55,33.91
2021-11-28 12:00:00,24.04,40.48,46.79,996.28,94.94,3.0,50.68,27.2
2021-11-28 13:00:00,21.94,36.49,44.3,995.17,96.25,2.7,47.16,36.29
2021-11-28 14:00:00,20.98,35.58,43.76,994.76,94.75,2.91,44.68,31.66
2021-11-28 15:00:00,21.7,37.54,45.21,994.6,94.56,3.09,43.82,29.81
2021-11-28 16:00:00,26.81,46.17,51.93,994.69,97.0,2.99,46.52,22.94
2021-11-28 17:00:00,36.99,63.23,69.85,994.27,97.19,2.91,45.79,23.35
